DNPH1	477
FECAFAII_00001	0
FECAFAII_00008	0
FECAFAII_00009	0
FECAFAII_00012	81
FECAFAII_00014	501
FECAFAII_00017	2534
FECAFAII_00018	1186
FECAFAII_00019	840
FECAFAII_00022	626
FECAFAII_00027	7
FECAFAII_00029	5426
FECAFAII_00030	1759
FECAFAII_00032	36
FECAFAII_00033	753
FECAFAII_00034	168
FECAFAII_00035	15
FECAFAII_00036	47
FECAFAII_00037	213
FECAFAII_00038	3948
FECAFAII_00039	474
FECAFAII_00041	216
FECAFAII_00043	97
FECAFAII_00044	394
FECAFAII_00045	0
FECAFAII_00046	0
FECAFAII_00048	3124
FECAFAII_00049	2295
FECAFAII_00050	17
FECAFAII_00051	8
FECAFAII_00052	46
FECAFAII_00053	6
FECAFAII_00054	530
FECAFAII_00055	513
FECAFAII_00056	117
FECAFAII_00057	664
FECAFAII_00063	2990
FECAFAII_00071	35
FECAFAII_00072	262
FECAFAII_00076	2330
FECAFAII_00077	1416
FECAFAII_00083	429
FECAFAII_00084	1878
FECAFAII_00087	4679
FECAFAII_00092	576
FECAFAII_00094	5791
FECAFAII_00095	14521
FECAFAII_00100	0
FECAFAII_00101	35
FECAFAII_00102	15
FECAFAII_00103	107
FECAFAII_00104	15
FECAFAII_00106	174
FECAFAII_00111	58
FECAFAII_00112	9
FECAFAII_00114	621
FECAFAII_00115	6
FECAFAII_00116	624
FECAFAII_00117	624
FECAFAII_00122	490
FECAFAII_00125	1535
FECAFAII_00128	1694
FECAFAII_00129	7234
FECAFAII_00131	4403
FECAFAII_00136	6844
FECAFAII_00137	150
FECAFAII_00144	613
FECAFAII_00145	885
FECAFAII_00146	5
FECAFAII_00147	0
FECAFAII_00169	1048
FECAFAII_00170	1501
FECAFAII_00171	459
FECAFAII_00173	567
FECAFAII_00174	1052
FECAFAII_00179	1374
FECAFAII_00180	145
FECAFAII_00186	28841
FECAFAII_00190	292
FECAFAII_00191	3387
FECAFAII_00192	1362
FECAFAII_00193	2131
FECAFAII_00194	898
FECAFAII_00195	637
FECAFAII_00201	249
FECAFAII_00204	50
FECAFAII_00205	137
FECAFAII_00206	474
FECAFAII_00208	388
FECAFAII_00209	2130
FECAFAII_00212	994
FECAFAII_00213	18
FECAFAII_00214	7024
FECAFAII_00226	1478
FECAFAII_00229	0
FECAFAII_00231	35
FECAFAII_00233	124
FECAFAII_00237	3280
FECAFAII_00238	3272
FECAFAII_00240	729
FECAFAII_00241	1995
FECAFAII_00246	94
FECAFAII_00252	2108
FECAFAII_00255	2503
FECAFAII_00256	278
FECAFAII_00259	1001
FECAFAII_00260	274
FECAFAII_00261	187
FECAFAII_00262	955
FECAFAII_00265	1
FECAFAII_00269	924
FECAFAII_00271	190
FECAFAII_00272	876
FECAFAII_00273	817
FECAFAII_00274	15
FECAFAII_00275	12
FECAFAII_00277	197
FECAFAII_00278	183
FECAFAII_00283	383
FECAFAII_00284	398
FECAFAII_00285	674
FECAFAII_00286	3833
FECAFAII_00288	185
FECAFAII_00289	33
FECAFAII_00290	172
FECAFAII_00291	2015
FECAFAII_00292	2343
FECAFAII_00293	267
FECAFAII_00294	28
FECAFAII_00295	0
FECAFAII_00296	2
FECAFAII_00297	5
FECAFAII_00298	0
FECAFAII_00299	0
FECAFAII_00300	1
FECAFAII_00301	0
FECAFAII_00305	211
FECAFAII_00306	1624
FECAFAII_00307	4
FECAFAII_00308	0
FECAFAII_00312	14689
FECAFAII_00315	556
FECAFAII_00317	109
FECAFAII_00318	2
FECAFAII_00321	1669
FECAFAII_00322	1873
FECAFAII_00324	8
FECAFAII_00326	29
FECAFAII_00332	974
FECAFAII_00335	2218
FECAFAII_00348	1649
FECAFAII_00349	12
FECAFAII_00351	0
FECAFAII_00352	17971
FECAFAII_00354	26370
FECAFAII_00355	7015
FECAFAII_00362	45
FECAFAII_00363	34
FECAFAII_00364	2663
FECAFAII_00365	1270
FECAFAII_00366	2724
FECAFAII_00368	6223
FECAFAII_00377	431
FECAFAII_00378	1202
FECAFAII_00379	830
FECAFAII_00381	31
FECAFAII_00382	0
FECAFAII_00387	4809
FECAFAII_00391	130
FECAFAII_00398	1312
FECAFAII_00399	4551
FECAFAII_00403	142
FECAFAII_00405	33
FECAFAII_00406	23525
FECAFAII_00417	617
FECAFAII_00418	1067
FECAFAII_00419	2078
FECAFAII_00420	1137
FECAFAII_00426	205
FECAFAII_00427	2123
FECAFAII_00431	0
FECAFAII_00432	61
FECAFAII_00433	18
FECAFAII_00434	7
FECAFAII_00436	8996
FECAFAII_00437	8
FECAFAII_00438	33
FECAFAII_00439	78
FECAFAII_00440	7
FECAFAII_00445	3167
FECAFAII_00452	5348
FECAFAII_00456	0
FECAFAII_00460	64005
FECAFAII_00461	4400
FECAFAII_00463	8616
FECAFAII_00464	1
FECAFAII_00465	31
FECAFAII_00466	2573
FECAFAII_00467	1263
FECAFAII_00468	3
FECAFAII_00469	122
FECAFAII_00471	1228
FECAFAII_00515	11705
FECAFAII_00516	16912
FECAFAII_00532	145
FECAFAII_00533	15
FECAFAII_00534	141
FECAFAII_00535	102
FECAFAII_00536	716
FECAFAII_00537	674
FECAFAII_00538	154
FECAFAII_00539	5
FECAFAII_00540	266
FECAFAII_00541	606
FECAFAII_00544	5057
FECAFAII_00546	4825
FECAFAII_00557	1658
FECAFAII_00563	7967
FECAFAII_00564	24
FECAFAII_00570	1319
FECAFAII_00572	6385
FECAFAII_00596	12350
FECAFAII_00598	639
FECAFAII_00599	745
FECAFAII_00601	3819
FECAFAII_00602	4917
FECAFAII_00606	638
FECAFAII_00610	20
FECAFAII_00615	10
FECAFAII_00628	0
FECAFAII_00632	27
FECAFAII_00633	375
FECAFAII_00634	11
FECAFAII_00636	122
FECAFAII_00641	553
FECAFAII_00644	115
FECAFAII_00646	149
FECAFAII_00647	0
FECAFAII_00649	65
FECAFAII_00650	9
FECAFAII_00651	10
FECAFAII_00652	39
FECAFAII_00653	26
FECAFAII_00655	112
FECAFAII_00658	74
FECAFAII_00659	69
FECAFAII_00661	638
FECAFAII_00662	22
FECAFAII_00664	62
FECAFAII_00665	25
FECAFAII_00666	3
FECAFAII_00667	12
FECAFAII_00669	3
FECAFAII_00670	19
FECAFAII_00671	5
FECAFAII_00674	750
FECAFAII_00676	85
FECAFAII_00679	19
FECAFAII_00680	34
FECAFAII_00681	15
FECAFAII_00682	124
FECAFAII_00683	2
FECAFAII_00685	380
FECAFAII_00689	71
FECAFAII_00693	1666
FECAFAII_00694	164
FECAFAII_00697	184
FECAFAII_00699	2305
FECAFAII_00702	36
FECAFAII_00706	106
