"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"dnaB",10456.2487428177,0.953872147425041,0.0632098588002585,15.0905596932158,1.86850572511191e-51,6.17680743151936e-51
"codY",7580.1501791433,-1.13317701180357,0.0751274123572704,-15.083402665524,2.08253787221517e-51,6.87643963316973e-51
"FECAFAII_00729",4045.76175383611,-1.15251658389016,0.0764897896303764,-15.067587314065,2.64600663740461e-51,8.72696684538493e-51
"wbbD",4860.5802256271,-0.927922694441888,0.0616328193248281,-15.0556587319393,3.16926764138356e-51,1.0440794658212e-50
"FECAFAII_01790",3130.36084684499,1.06005488413884,0.070477559032373,15.0410272247358,3.95367042373963e-51,1.30100184653034e-50
"FECAFAII_00095",12229.6177853364,0.847326715062514,0.056412841231696,15.0201035183181,5.422296984542e-51,1.78223155743346e-50
"FECAFAII_01437",901.628425752407,-1.35935633695931,0.090593248413639,-15.0050512677571,6.80383576683857e-51,2.23377073806253e-50
"FECAFAII_01696",1042.94260850353,1.26769167863084,0.0845005951505564,15.0021627229035,7.10654349007281e-51,2.33049248317553e-50
"FECAFAII_02535",141.480520511436,5.52700938451834,0.368651734231216,14.9924952775397,8.22058060095318e-51,2.69275510345573e-50
"folD",4718.03110323042,0.855159640150279,0.0571066055771578,14.974793747719,1.07300193769425e-50,3.51075491787107e-50
"ygaZ_1",625.264383034808,-1.94919018048134,0.130208416155528,-14.9697710642077,1.15718906276774e-50,3.78190425513639e-50
"Int-Tn_1",2546.44707990584,1.07746786268747,0.0720164117264415,14.9614211102366,1.31194261339764e-50,4.28280017722091e-50
"mgsR",2060.12281297429,-0.985091502127867,0.0660261855601858,-14.9197094118047,2.45339474183055e-50,7.99995836451777e-50
"FECAFAII_02481",608.962600395977,-1.64790339204111,0.110485979044489,-14.9150453866871,2.63098317079984e-50,8.56931777941149e-50
"rsmI",1791.97761420563,-1.06316521696002,0.0713420895432319,-14.9023560112542,3.18159725788885e-50,1.03509883639008e-49
"ykuT",1304.59348693437,-1.33652819267594,0.0898137441357281,-14.8811098516966,4.37186464125209e-50,1.42073250940576e-49
"mfd",14764.9525374825,-0.845520546049004,0.0568888442369858,-14.8626775141847,5.7577214718647e-50,1.86898498341793e-49
"puuD",1831.51739918485,1.06630611724111,0.0718193751469332,14.8470536684506,7.26940459862567e-50,2.35702453502226e-49
"FECAFAII_02461",5220.5158821368,0.867182089837212,0.0584451623072823,14.8375341192125,8.37793967599546e-50,2.71339577794628e-49
"ctpE_2",986.149702256689,-1.32450339140006,0.0893619736904934,-14.821778623506,1.05941672660644e-49,3.42731440463455e-49
"FECAFAII_01990",1084.73040290138,-1.20426066808327,0.0815118218229458,-14.7740614937926,2.15335815343501e-49,6.95849219020122e-49
"FECAFAII_02897",3625.8820871582,0.953147996897711,0.0645173935188159,14.7735043979998,2.17123545203798e-49,7.00838738502943e-49
"FECAFAII_02553",227.561107213032,2.86735853358553,0.194346043337786,14.7538817067754,2.90466167835396e-49,9.36525446967039e-49
"pth",982.103128716069,-1.22596086518565,0.083106314811784,-14.751717338955,2.99934159724983e-49,9.6596936547486e-49
"FECAFAII_00825",6712.08675328836,-1.16017500528859,0.0787154567122597,-14.7388461395778,3.62932728515457e-49,1.16755539956427e-48
"FECAFAII_01314",14411.3425949851,-0.772824922420201,0.0524824394657144,-14.7254001583724,4.42840571799425e-49,1.42302735697782e-48
"FECAFAII_02205",685.429369217619,-1.63043934163952,0.110758785321753,-14.720632199993,4.75197008672668e-49,1.52529754123057e-48
"FECAFAII_00994",1411.35821303757,1.27297166719906,0.0865204118459703,14.7129635659305,5.32244828101884e-49,1.70650627159534e-48
"FECAFAII_01641",444.806816613434,-1.95007250876815,0.132621619353102,-14.7040318032622,6.07333558996176e-49,1.94509055197439e-48
"metK",11390.7372685704,-0.932048974025721,0.0634495567899015,-14.6896057463724,7.51497585316159e-49,2.40412353211265e-48
"FECAFAII_02033",2736.03896278365,1.00855498342578,0.0688025747276552,14.6586808330646,1.18553913209961e-48,3.78845615990942e-48
"epsJ_3",971.571837534164,-1.35071177009792,0.0922067569238396,-14.6487287391918,1.37259848733683e-48,4.38134655891312e-48
"obg",16589.9765522158,-1.27965938194706,0.0876100615320379,-14.6063061658632,2.56027910025471e-48,8.16337327309596e-48
"FECAFAII_01040",118.56680187225,4.69371675288905,0.322325671117137,14.5620320485838,4.8979921734506e-48,1.55998067451206e-47
"dgaR_4",5689.19292284296,0.889600016021842,0.0611344463706549,14.5515346720938,5.71073580520802e-48,1.81682258581618e-47
"ntcA",885.780165079735,-1.34418668570554,0.0925463134294421,-14.5244757559182,8.47884795821948e-48,2.69449356108721e-47
"ptsH",31174.4154017142,-1.09289158382386,0.075249121462343,-14.523645759383,8.58216423572654e-48,2.72431615253306e-47
"FECAFAII_02344",406.216136948681,-1.70792203682974,0.117643704784077,-14.5177512044904,9.35285231481953e-48,2.96568944403759e-47
"bceA_2",1712.97139151251,1.10374222183328,0.0760864955252109,14.5064142357242,1.10339661388027e-47,3.49489940695997e-47
"FECAFAII_02984",434.2072723584,1.62459931202574,0.112280764577851,14.4690795269685,1.89997753057013e-47,6.01137005271692e-47
"serS",6999.96251444191,-0.913719780541403,0.0631992906736814,-14.4577537311176,2.23989169772586e-47,7.07904233259294e-47
"mraY",7373.52674483821,-0.815785413821523,0.0564368095582221,-14.4548464062259,2.33650426283139e-47,7.37627470900446e-47
"hflX",4357.03216901338,0.868912797657091,0.0601422260792417,14.4476327915138,2.59450586818356e-47,8.18179701414028e-47
"npr_1",7850.20789074332,0.830551570520038,0.0575897878516116,14.421855011171,3.77070056480166e-47,1.18779132797038e-46
"FECAFAII_01024",135.41366479884,3.54256030979382,0.245748061556355,14.4154150692311,4.13943136183823e-47,1.30251691429396e-46
"FECAFAII_02644",240.538337027186,-2.85473052460922,0.198807571713492,-14.3592645893953,9.32109775788471e-47,2.92977892368049e-46
"FECAFAII_01164",1456.4950283987,1.21382700532484,0.0846487236903155,14.3395783469292,1.23805352712224e-46,3.88716369432703e-46
"pgk",101272.448014044,-0.748883727495178,0.0522394821987299,-14.3355886386138,1.31129973787244e-46,4.11264781474498e-46
"dus_2",4376.77893798312,-0.900889247501585,0.0629058145084699,-14.3212396904945,1.61221400073633e-46,5.05090137921316e-46
"ccpB",757.586428547988,1.38997712275722,0.097066496860446,14.3198443099849,1.64491301838431e-46,5.14773649714177e-46
"FECAFAII_01562",954.661910909983,-1.82723447386275,0.1276856977384,-14.3104083403793,1.88403825743061e-46,5.88966742214177e-46
"FECAFAII_01644",374.166038697684,-1.83904511845736,0.12853149079164,-14.3081287482972,1.94681473365448e-46,6.07930420628695e-46
"FECAFAII_01917",293.532105526904,2.01903645663229,0.141162790639311,14.3028941797501,2.09895618939873e-46,6.54728633482728e-46
"FECAFAII_01022",135.435653076673,3.66072563039329,0.25599548988022,14.2999614255162,2.18930874126296e-46,6.82172474525707e-46
"FECAFAII_00092",1091.04924507691,-1.13259840214767,0.0793025203128327,-14.2819975667835,2.83361129994611e-46,8.81976850502706e-46
"FECAFAII_02722",671.25241628461,-1.37825763306973,0.0966914898840294,-14.2541772261736,4.22249487491433e-46,1.31285354164904e-45
"FECAFAII_02526",304.260252252841,2.08445621417731,0.146336889887653,14.2442292970529,4.86889808678406e-46,1.51219772112213e-45
"exuR_2",1911.32148818034,0.963313121815195,0.067656054218468,14.2383875758489,5.29343644331554e-46,1.64227866353565e-45
"engB",6802.27006141765,-0.834307448212894,0.0586265572851827,-14.2308790904179,5.89362100715064e-46,1.82651444144022e-45
"FECAFAII_00128",1401.7491514969,1.17936124091609,0.0829195419594417,14.2229589436582,6.6002082337259e-46,2.04329374383161e-45
"gpsA_1",11384.7188756449,0.791762290699032,0.0556935673063227,14.2164046764005,7.24822979538912e-46,2.24149557973539e-45
"bglF_2",201.873513138206,3.10016448355048,0.219015376177848,14.1550083727137,1.73917034842249e-45,5.37256060371974e-45
"polC_2",1751.65054553534,0.9918740454661,0.070105461315475,14.1483135101652,1.91289936285767e-45,5.90289545877539e-45
"FECAFAII_03106",614.680650156339,1.54716477380777,0.109380269905845,14.1448249774805,2.01016145645213e-45,6.19638193864559e-45
"zapA",1742.08729952813,-1.19091238680643,0.0843740084997623,-14.1146830402136,3.0839942036616e-45,9.49632476416569e-45
"ptsI",151220.621324644,-0.659614122583729,0.0467384546675989,-14.1128782984988,3.16395846693766e-45,9.73213320953231e-45
"xylF",642.689023537751,-1.39697597595883,0.0990414067584173,-14.1049690395286,3.53944573871536e-45,1.08754764364801e-44
"FECAFAII_00238",2861.55641888391,0.88955759477816,0.063071072218049,14.1040506129781,3.58582501487845e-45,1.1006224912263e-44
"FECAFAII_02956",256.09091993511,2.34170792294432,0.16604630614441,14.1027402374596,3.65304593313289e-45,1.12005971254693e-44
"FECAFAII_00674",582.574629500867,1.36957149179395,0.0972599008302481,14.0815637287593,4.9306550585739e-45,1.51017720430868e-44
"pyrR",1929.04780383258,1.70504357795414,0.121153275261075,14.073441879965,5.53105435170348e-45,1.6922672676063e-44
"pyrC",2890.36820572239,1.63863725125409,0.116589723575909,14.0547314205374,7.20547553606729e-45,2.20222610432832e-44
"rluD_1",1664.57643875374,-1.14586435976619,0.081535162015733,-14.0536221605237,7.31925913806718e-45,2.23462731221669e-44
"upp",7981.09759967117,0.808941670260491,0.057613258617359,14.0408942259821,8.76002549590382e-45,2.67166843332125e-44
"znuA_1",413.394692651326,-1.82521790752667,0.130147449428708,-14.0242310974099,1.10806562446735e-44,3.37584399996621e-44
"ribZ_2",817.029073547265,-1.32490732887818,0.0945154246810602,-14.01789531549,1.21154645405e-44,3.68720381147914e-44
"fruA_1",1649.89299692039,1.03222571444397,0.0736599632356467,14.0133889443002,1.29094643755301e-44,3.92469551205333e-44
"FECAFAII_02066",642.837498967424,-1.68821945057545,0.120559468539777,-14.0032091300937,1.48988208269149e-44,4.5247105277938e-44
"dnaX_1",5191.43257352653,-0.83520398567344,0.0596830598789094,-13.9939873620418,1.69628575265887e-44,5.14611584878366e-44
"act",2644.96539289589,-1.27019755177026,0.0908427437925215,-13.9823776643218,1.99703038652561e-44,6.05211737792165e-44
"FECAFAII_00378",1935.04934661137,-0.983901280389347,0.0704009730266617,-13.9756772966296,2.19416250179055e-44,6.64253826857855e-44
"FECAFAII_01212",736.974728700638,1.27304282434051,0.0914842050757271,13.9154384441198,5.10459485949037e-44,1.54372395540424e-43
"xseA",7078.32425251291,0.818532181428246,0.0588427723266914,13.9104965497514,5.46983868225029e-44,1.65244286241091e-43
"FECAFAII_00991",7875.61996141102,-0.754205679804048,0.0542243996651836,-13.9089724268226,5.58764403597443e-44,1.68626067654381e-43
"dhaK",1858.97496827447,1.11443222065233,0.0802084611740748,13.8941977484607,6.86888138406443e-44,2.07074453465087e-43
"FECAFAII_01039",109.191037208094,4.92631470846091,0.35489189054077,13.8811701246664,8.23878905852972e-44,2.48112642223366e-43
"tmpC",90313.6038756845,0.910682482145774,0.0656701210267182,13.8675316553057,9.96472468399035e-44,2.99775608694103e-43
"dgaR_5",18675.4459877894,0.712351573185578,0.0513759385491135,13.8654707495922,1.02551087302367e-43,3.08189056511607e-43
"FECAFAII_02352",2358.52255900342,0.950015100262358,0.0685562395404399,13.8574563982898,1.1466605488098e-43,3.44237550978809e-43
"queT_2",1704.09254382977,-1.21857745161493,0.088037256269096,-13.8416109640015,1.42966221976149e-43,4.28749587490514e-43
"hin",9347.36032234301,-0.802060776329719,0.0581298491674765,-13.7977439786386,2.62953660881386e-43,7.87765342390485e-43
"yifK",4915.94608803958,0.893860985670279,0.0648210987838816,13.7896611202238,2.94138382413263e-43,8.80272620000565e-43
"rsmA_2",4065.89879195627,-0.845113858767433,0.0613853189805019,-13.7673611997662,4.00579355142299e-43,1.19757403886616e-42
"dprA",350.702965258014,-1.921296936974,0.139652823401601,-13.7576662624922,4.5807631199005e-43,1.36804514359645e-42
"FECAFAII_00208",989.094584933641,-1.42592778323457,0.103756666878878,-13.7429991356522,5.61027173797471e-43,1.67376986705553e-42
"FECAFAII_01270",3488.13221839451,0.903085852091549,0.0658549857372084,13.7132495282176,8.45831611034204e-43,2.52084115371437e-42
"FECAFAII_00996",4571.2327328715,1.06855911801083,0.0780241911073668,13.6952284008996,1.08418896925794e-42,3.22787523352571e-42
"FECAFAII_00436",7446.33074501638,0.961175254322232,0.0701992288177004,13.6921056044404,1.131812607995e-42,3.3661768982354e-42
"pyrDB",1813.11551211506,1.30241547890253,0.0951443969031346,13.6888300445953,1.18400308617558e-42,3.5177612353729e-42
"thiT",2126.77049461069,1.39923151484128,0.10222497457357,13.6877658388094,1.20146932586756e-42,3.56597087842633e-42
"FECAFAII_00214",6089.7380265565,0.816161253469464,0.059643800092973,13.683924434681,1.26667565279581e-42,3.75562801798015e-42
"FECAFAII_01925",277.948462448284,2.01105254056867,0.147048086588407,13.6761557883965,1.4094974664427e-42,4.17478343304758e-42
"FECAFAII_01658",174.732937355877,-2.84302520328028,0.20790677305873,-13.6745194081637,1.4415655329148e-42,4.26537291426232e-42
"FECAFAII_03081",1174.75036860742,1.11258223867504,0.0814308869359966,13.6629021313438,1.69107420151939e-42,4.99848859565239e-42
"bca",2516.1807528095,-1.01910419230338,0.0747630475722932,-13.6311215954371,2.61529706892744e-42,7.72237615013892e-42
"FECAFAII_01798",3737.48730305237,0.910018259075823,0.0667687867647467,13.6293963567465,2.67786112970627e-42,7.89900370157461e-42
"ywqC",3170.99418443981,-0.850604410025271,0.0625464454031873,-13.5995643644031,4.02825641378474e-42,1.1870149022587e-41
"sufB_2",11132.743685084,0.87375443334138,0.0642589387922285,13.5973990508392,4.14928554745035e-42,1.2214273525555e-41
"FECAFAII_01035",108.025344132185,4.91661859475648,0.361845102289222,13.5876333924416,4.74165824840835e-42,1.39437721088164e-41
"FECAFAII_02074",324.008883391623,-1.7792860512693,0.130978150381574,-13.5846020583263,4.94210692599908e-42,1.45183856171331e-41
"sorA_3",15761.5853176991,0.70736978070307,0.0520805673606526,13.5822210961069,5.10544066086363e-42,1.49829054496365e-41
"helD_1",3774.17101727351,0.798964192741353,0.0588651835255235,13.5727801204413,5.80767090177067e-42,1.70263623990749e-41
"nanE_2",354.649891568009,-1.92264729734402,0.141897041914716,-13.5495939266979,7.9669645611814e-42,2.33329837861077e-41
"mtnN",4499.42458418945,-0.910771251813856,0.0672851112743541,-13.5359997860477,9.58691722221749e-42,2.80488035921643e-41
"yceM",1719.95538736224,1.01147552837843,0.0750787564217743,13.4721934217478,2.27991032701644e-41,6.66364034603585e-41
"sufB_1",15600.7454628144,0.84459223422923,0.06270121183552,13.4701102180416,2.3451567593634e-41,6.84738156337984e-41
"rph",6150.68790404702,-0.784736690258199,0.0582596865493795,-13.4696346090547,2.36031142615814e-41,6.88464063045722e-41
"rapA",14550.2952537544,-0.886042763326415,0.0657821014117671,-13.4693593593214,2.36912635773532e-41,6.90335096742327e-41
"FECAFAII_02554",176.697676573982,2.59982221667858,0.193284803295704,13.4507326615903,3.04836825797745e-41,8.87359019225015e-41
"pspB_1",2660.25459077453,-0.856889991246359,0.06395253882478,-13.3988424383605,6.14135364962658e-41,1.78589818971952e-40
"trmB",1172.96866219057,-1.33141581976459,0.0993838828899817,-13.3966975433881,6.32139776382711e-41,1.83639797664311e-40
"lacF_1",276.364491795609,2.00493833272869,0.14967355479831,13.3954079959577,6.43216004001433e-41,1.86668943239972e-40
"FECAFAII_02224",2372.08513434703,1.10148761319875,0.0822517706082375,13.3916583807672,6.76530894256136e-41,1.96139400391194e-40
"gdh",10968.0125625863,0.75749542406367,0.056572725343821,13.3897636972585,6.94011985276222e-41,2.01004881133375e-40
"FECAFAII_01077",5064.17517126432,-0.884263927609102,0.0660823997109492,-13.3812320901928,7.78461465437135e-41,2.25236939094286e-40
"fni",7046.37791406167,-0.801880279794304,0.0599552951287795,-13.3746365199592,8.50685294771134e-41,2.45886523393144e-40
"FECAFAII_00728",5893.66574809304,-1.1112765137222,0.0831346915650783,-13.3671815315787,9.40370276054462e-41,2.71536637945044e-40
"yodC_2",577.520428858459,-1.63938943728724,0.122723027111492,-13.3584501284985,1.05742937997784e-40,3.05031785036737e-40
"ltaS1_2",21695.7461313723,0.668679543988475,0.0501270180256587,13.3397032244407,1.35999868399183e-40,3.91919460436924e-40
"rsgA",9941.0030193884,0.785768059978909,0.0589959699387757,13.3190124816044,1.79465591953104e-40,5.16659702159286e-40
"FECAFAII_01931",330.484376002096,1.77425741792775,0.133704653932152,13.2699750214237,3.45695960580455e-40,9.94221582629389e-40
"FECAFAII_00191",3051.11351557938,0.877432630338797,0.0662873605192251,13.2368014575617,5.37913135346283e-40,1.54549268457134e-39
"FECAFAII_03080",1979.26646139584,0.933788651572792,0.0706262742072878,13.2215476754745,6.58939853172106e-40,1.89132836100097e-39
"ligA_2",960.113128897437,1.25261921571963,0.0947541095748611,13.2196821999577,6.75487415448161e-40,1.93689113342863e-39
"metE",2339.22096209295,-0.836441233122444,0.0632880148091345,-13.2164239255253,7.05386817189507e-40,2.02061004605281e-39
"nylA",6000.95127581803,1.11464906447653,0.0843603226828019,13.2129540171112,7.38676258650626e-40,2.11386360186985e-39
"sstT",3136.04255542228,0.868711799544368,0.0657677396523048,13.2087829707543,7.80765695712478e-40,2.23208960324959e-39
"FECAFAII_00022",468.589290682958,1.43337032300266,0.108522948564476,13.2079927974963,7.89003826685187e-40,2.25340119716643e-39
"FECAFAII_00271",468.549770699317,-1.56896174391691,0.118869825463292,-13.1989908944673,8.89181965168195e-40,2.53699140061878e-39
"pflB",8660.46047508658,-0.988888191210679,0.0750238442650746,-13.1809853373647,1.12906464015313e-39,3.21822587223033e-39
"FECAFAII_03118",488.988264974049,1.8760653948642,0.142533430445993,13.1622833253498,1.44647499161374e-39,4.11887334245654e-39
"FECAFAII_03034",2723.80113635733,0.94158489164336,0.0716916689987337,13.1338118472314,2.10773729839949e-39,5.99589759663396e-39
"FECAFAII_01924",321.098989439461,1.67387854552761,0.127520032631725,13.1263967784711,2.32456749192396e-39,6.60618192368905e-39
"gnd",31552.556117905,-0.75126839617926,0.0573084950163104,-13.1091977893582,2.91667174909429e-39,8.28069886514825e-39
"purR_2",5667.54725465735,-0.776730718596657,0.0593477968552401,-13.0877767963526,3.86763267358181e-39,1.09697352753662e-38
"FECAFAII_02525",579.933039608256,1.5267726400116,0.116683332882693,13.0847534287226,4.02464057587438e-39,1.14038091588322e-38
"FECAFAII_02987",488.981913848862,1.40142577093246,0.107145412114713,13.0796619591332,4.30349740163448e-39,1.21819473691937e-38
"mro_2",329.381015167896,-2.17160129030639,0.166082928690638,-13.0754033989334,4.55142986455616e-39,1.28711035304459e-38
"FECAFAII_01721",693.256739799976,-1.22308242380074,0.0936825486636224,-13.0556057798167,5.90385382188861e-39,1.66792569663572e-38
"rmlB",28912.868496432,-0.745974443360156,0.0572835625701331,-13.0224869035834,9.11530465735932e-39,2.57268068641466e-38
"hssS",1165.83648572937,-1.07892559112759,0.0829203868439198,-13.0115841494859,1.05139646271539e-38,2.96452571251909e-38
"tyrS1",15905.21416238,-0.701571604373804,0.0539779712425456,-12.9973688937168,1.26625249752437e-38,3.56683857285024e-38
"FECAFAII_02785",1148.46742202773,1.08248431922417,0.0833862050995356,12.9815755247771,1.55645551812763e-38,4.3800059394668e-38
"FECAFAII_00911",875.953687299815,-1.34246249253835,0.103468113236767,-12.9746493923822,1.70374160847522e-38,4.78979556791273e-38
"trmL",1677.20666594191,-1.48860027565427,0.114743301874117,-12.9733086928891,1.73381317528343e-38,4.86957684776869e-38
"cdaA",8679.71344492376,1.03491663033245,0.079863943376944,12.9584964950681,2.10329641965461e-38,5.9015419540748e-38
"dnaX_2",12421.4021984601,-0.720488357990748,0.0557372930960248,-12.9265042841152,3.18995957638314e-38,8.94183600553403e-38
"proX_2",475.94381480949,1.60618410697274,0.124459288845553,12.9052971607923,4.20191411792499e-38,1.17669961082301e-37
"FECAFAII_00136",5620.73419298594,0.87598069688243,0.0678818387285998,12.9044927669787,4.24602133042407e-38,1.18789468349218e-37
"rsmH_1",6421.47625222338,-1.01091529569665,0.0783441873249308,-12.9035137157515,4.30032694676227e-38,1.20191839639342e-37
"lacD",1325.65999046946,0.998924629080848,0.0774475518140646,12.8980788376508,4.61458377652649e-38,1.28849931468837e-37
"yodB",8433.04049569208,0.747794536634384,0.0580605277028102,12.8795683784009,5.86627054646354e-38,1.63641067814056e-37
"ssb_3",1121.84716860989,1.3255762615842,0.103184131173742,12.846706625384,8.97505512109152e-38,2.50118784188558e-37
"xerC_3",1783.36924397108,0.860722749016232,0.0670714263773771,12.8329274551786,1.0723435917546e-37,2.9855374345462e-37
"FECAFAII_00452",4938.30429395581,0.876219507131756,0.0684430662661691,12.8021661642717,1.59440780386748e-37,4.43473582584416e-37
"agrA_1",1097.46714571077,-1.64642176609723,0.128914801216307,-12.7713943671579,2.36872669200711e-37,6.58208499150961e-37
"pbp",148227.904383715,0.670137480035492,0.0525125429121358,12.7614745520279,2.69059131130827e-37,7.46924769432682e-37
"sbcC",9779.49400503691,-0.696360017236359,0.0546663642669215,-12.7383634630651,3.61906788327315e-37,1.00370677264162e-36
"bin3_2",3318.44257012916,0.816281414880294,0.0640917089626092,12.7361468135685,3.72334507817026e-37,1.03163202743908e-36
"relA",71741.7236331157,0.653459684234723,0.0513118566086133,12.7350621751822,3.77545215222807e-37,1.0450625976716e-36
"FECAFAII_01000",593.763145982773,1.2925074818563,0.101537794730087,12.7293239457496,4.06342285583586e-37,1.12369270513307e-36
"FECAFAII_02776",4604.73908747178,0.772208391259105,0.0607453392959014,12.7122245131851,5.05749751215138e-37,1.39724907252136e-36
"FECAFAII_01970",2200.71477471604,-0.863866459290055,0.0679875562230558,-12.7062437198927,5.45944989314464e-37,1.50685008567025e-36
"pepF1_1",5461.24378275636,0.704315449268451,0.0555487985891027,12.6792202020121,7.70950290135057e-37,2.12584183550185e-36
"FECAFAII_01571",149.412719318693,3.02565182478752,0.238715618176049,12.6747124796676,8.16575545315934e-37,2.24949355203891e-36
"gmuD_1",958.483036374821,-1.0570640292202,0.0834180787072527,-12.6718817503561,8.46588520321932e-37,2.32994122913481e-36
"rodA",12204.7671075555,-0.92406303635603,0.0729463004833919,-12.667716254732,8.92758011104597e-37,2.45465778196637e-36
"hslR",1555.35760860951,-1.14561033644963,0.0904544000226032,-12.6650592581826,9.23506039132359e-37,2.53677494607895e-36
"FECAFAII_00598",1123.99420573039,-1.01471847880149,0.08012487052859,-12.6642136468654,9.3351091985307e-37,2.56181050142884e-36
"truB",1182.97078870609,-1.34290103913666,0.106061421013812,-12.6615410796898,9.65845180167753e-37,2.64801786288127e-36
"FECAFAII_02638",5973.4231048562,0.84158396568165,0.0665273926070886,12.6501871289628,1.11608674878728e-36,3.0570147519164e-36
"FECAFAII_00122",375.406692146947,1.54580871515426,0.122220972361163,12.6476551879033,1.1526373433873e-36,3.15412464279912e-36
"epsL",2162.75384560824,-0.910533231071482,0.0720526524754949,-12.6370535960651,1.31904783312681e-36,3.60606612934668e-36
"FECAFAII_02573",250.658974227734,1.86985901356146,0.147975596829539,12.6362660710566,1.33232213623603e-36,3.63889692669973e-36
"pyrE",3191.4831871699,1.26444809840084,0.100460913198544,12.5864682904273,2.50638623575096e-36,6.83905769831098e-36
"fliY",1272.71057321319,-0.959526978874882,0.0762648310162752,-12.5815132098059,2.66868434261647e-36,7.27501058707581e-36
"FECAFAII_00886",9978.5620392634,0.844650619967665,0.0672460136961568,12.5606050610542,3.4766387646673e-36,9.46857299922648e-36
"znuC_3",1277.15168722989,-0.969336041350688,0.0773021834771767,-12.5395687126597,4.5345665861656e-36,1.23381395475991e-35
"menA",314.010433559127,-1.81692173139425,0.145186587794098,-12.5143910260567,6.22837162966693e-36,1.69308098364103e-35
"soj_3",556.102967359971,-1.36523137462254,0.10910303636276,-12.5132298800855,6.32011196386881e-36,1.7163967901876e-35
"rlmA",812.879564360748,-1.17933516835166,0.0945381268006123,-12.4747042094346,1.02586436060974e-35,2.78338292557888e-35
"FECAFAII_02721",1750.70574964879,-1.00724690970176,0.0807535561359059,-12.4730966399373,1.04677652579229e-35,2.83744513494688e-35
"FECAFAII_01922",456.643495808416,1.55474768820041,0.124674519541086,12.4704526147226,1.08209666085434e-35,2.93042372562813e-35
"rnz",3098.13689314348,-0.783863211863186,0.0628718790024084,-12.467628203591,1.12113537324062e-35,3.03328817821263e-35
"FECAFAII_01356",4425.04184225405,0.788340888894448,0.0632697553844473,12.4599958401014,1.23377054265025e-35,3.33489105325388e-35
"plsY",3436.69424372856,-0.756133599446062,0.0607001395509306,-12.4568675630742,1.28312222883311e-35,3.46503242265166e-35
"ansA",1888.51035216248,-0.973990529078186,0.0781988772037036,-12.455300688538,1.3085736018396e-35,3.53044810402504e-35
"FECAFAII_02480",1366.87101089697,-1.00806483628563,0.081009448421959,-12.4437933589531,1.51151353293082e-35,4.07414519279199e-35
"nox_1",13533.5505474647,0.749340431815988,0.0603186997945518,12.4230202966621,1.96018963581762e-35,5.27856310169613e-35
"recQ_2",4850.18388674876,-0.725701501698335,0.0584234345019073,-12.421411166347,2.00002182897235e-35,5.38078838178154e-35
"glmU",20794.291065895,-0.651992238299309,0.0525567374555183,-12.4054929941404,2.44006277772304e-35,6.55852387731911e-35
"manZ_6",463.263687154598,1.45945120131746,0.117826903384271,12.3864003839406,3.09632384556483e-35,8.31468476175953e-35
"gmk_1",26527.1492340366,0.865173940637614,0.0701459751521123,12.3339070953319,5.94906336899905e-35,1.5960360307128e-34
"FECAFAII_02811",2744.11128112527,-0.848986096256164,0.0688912386335838,-12.3235713727216,6.76314405057332e-35,1.81274951439412e-34
"ldhB",10820.0110565545,0.715816825867452,0.05810989836138,12.318328650583,7.21746135751011e-35,1.93272056463678e-34
"nrdG",1934.87277667395,-1.10299256080356,0.0896089485532116,-12.3089555073685,8.10654925157101e-35,2.16878471139704e-34
"lhpI",171.976001813942,-2.23014909406943,0.181448633895057,-12.2908012377721,1.01495022738984e-34,2.71282235499365e-34
"FECAFAII_01117",933.425243973664,-1.1346008051965,0.0923870232079164,-12.2809542487703,1.14638060764583e-34,3.06127263471626e-34
"nrdH",8756.96040607487,0.792255423472329,0.064611184246529,12.2618929324901,1.45070914257688e-34,3.87035203529788e-34
"gyrB",26039.6828657283,-0.7238246365968,0.0591366071793552,-12.2398742694439,1.90327236408624e-34,5.07304107424654e-34
"parB",6416.84599156417,-0.865714753128242,0.0707992305202029,-12.2277424029518,2.20995569694381e-34,5.88503017075036e-34
"FECAFAII_00417",1018.21642358261,-0.963531044164037,0.078996921086669,-12.1970708593431,3.2220723405669e-34,8.57232197175801e-34
"FECAFAII_01939",4858.67618043376,0.821215091130974,0.0675433536386371,12.1583404863867,5.18002943989698e-34,1.37687288993934e-33
"FECAFAII_03115",145.008089252891,2.36848231465047,0.194815651037084,12.157556654417,5.22996274621496e-34,1.38886175975201e-33
"FECAFAII_00399",4097.44171051279,0.743626617993184,0.0611741964728199,12.1558869730897,5.33792795317202e-34,1.41622516543568e-33
"FECAFAII_02399",92.9541861376292,-3.54223130687151,0.291734637621411,-12.1419634492231,6.32888734673398e-34,1.67759262757668e-33
"FECAFAII_01799",122.382718326512,2.66179630234586,0.219363989991989,12.1341533879059,6.96263789463547e-34,1.84388090101028e-33
"yodJ",10074.9662482072,0.739160638486631,0.0609691418128173,12.1235204647614,7.92790277419722e-34,2.09757574780048e-33
"copB",5156.73024681295,0.768756890423375,0.0635046571784254,12.105519887517,9.87417898135706e-34,2.61012304691019e-33
"phoU",7713.21695355999,0.942293288575183,0.0778915550718408,12.0975025817124,1.08873159084979e-33,2.87529114351149e-33
"queG",9722.30888149398,0.75209185864896,0.0621969852388868,12.092095071173,1.16283067874104e-33,3.06816608445802e-33
