DNPH1	576
FECAFAII_00001	0
FECAFAII_00008	0
FECAFAII_00009	0
FECAFAII_00012	86
FECAFAII_00014	644
FECAFAII_00017	3068
FECAFAII_00018	1340
FECAFAII_00019	932
FECAFAII_00022	691
FECAFAII_00027	7
FECAFAII_00029	6048
FECAFAII_00030	2048
FECAFAII_00032	42
FECAFAII_00033	834
FECAFAII_00034	185
FECAFAII_00035	15
FECAFAII_00036	33
FECAFAII_00037	212
FECAFAII_00038	4607
FECAFAII_00039	541
FECAFAII_00041	288
FECAFAII_00043	98
FECAFAII_00044	423
FECAFAII_00045	0
FECAFAII_00046	0
FECAFAII_00048	3634
FECAFAII_00049	2639
FECAFAII_00050	28
FECAFAII_00051	15
FECAFAII_00052	66
FECAFAII_00053	6
FECAFAII_00054	532
FECAFAII_00055	489
FECAFAII_00056	149
FECAFAII_00057	750
FECAFAII_00063	3804
FECAFAII_00071	82
FECAFAII_00072	330
FECAFAII_00076	2364
FECAFAII_00077	1805
FECAFAII_00083	455
FECAFAII_00084	1968
FECAFAII_00087	5369
FECAFAII_00092	727
FECAFAII_00094	7035
FECAFAII_00095	15704
FECAFAII_00100	10
FECAFAII_00101	49
FECAFAII_00102	33
FECAFAII_00103	119
FECAFAII_00104	25
FECAFAII_00106	201
FECAFAII_00111	71
FECAFAII_00112	30
FECAFAII_00114	775
FECAFAII_00115	10
FECAFAII_00116	598
FECAFAII_00117	719
FECAFAII_00122	578
FECAFAII_00125	1774
FECAFAII_00128	1856
FECAFAII_00129	9574
FECAFAII_00131	4594
FECAFAII_00136	7043
FECAFAII_00137	238
FECAFAII_00144	635
FECAFAII_00145	970
FECAFAII_00146	4
FECAFAII_00147	0
FECAFAII_00169	1571
FECAFAII_00170	1854
FECAFAII_00171	405
FECAFAII_00173	648
FECAFAII_00174	1172
FECAFAII_00179	1576
FECAFAII_00180	198
FECAFAII_00186	32437
FECAFAII_00190	344
FECAFAII_00191	4205
FECAFAII_00192	1700
FECAFAII_00193	2645
FECAFAII_00194	1064
FECAFAII_00195	897
FECAFAII_00201	283
FECAFAII_00204	72
FECAFAII_00205	155
FECAFAII_00206	502
FECAFAII_00208	603
FECAFAII_00209	2577
FECAFAII_00212	1097
FECAFAII_00213	31
FECAFAII_00214	7871
FECAFAII_00226	1719
FECAFAII_00229	1
FECAFAII_00231	67
FECAFAII_00233	144
FECAFAII_00237	3804
FECAFAII_00238	3915
FECAFAII_00240	763
FECAFAII_00241	2013
FECAFAII_00246	129
FECAFAII_00252	2259
FECAFAII_00255	2889
FECAFAII_00256	442
FECAFAII_00259	1221
FECAFAII_00260	251
FECAFAII_00261	274
FECAFAII_00262	979
FECAFAII_00265	8
FECAFAII_00269	1059
FECAFAII_00271	270
FECAFAII_00272	1048
FECAFAII_00273	886
FECAFAII_00274	24
FECAFAII_00275	22
FECAFAII_00277	276
FECAFAII_00278	163
FECAFAII_00283	544
FECAFAII_00284	426
FECAFAII_00285	915
FECAFAII_00286	4235
FECAFAII_00288	166
FECAFAII_00289	60
FECAFAII_00290	204
FECAFAII_00291	2413
FECAFAII_00292	2929
FECAFAII_00293	307
FECAFAII_00294	33
FECAFAII_00295	0
FECAFAII_00296	4
FECAFAII_00297	1
FECAFAII_00298	0
FECAFAII_00299	0
FECAFAII_00300	0
FECAFAII_00301	3
FECAFAII_00305	295
FECAFAII_00306	1956
FECAFAII_00307	8
FECAFAII_00308	3
FECAFAII_00312	15791
FECAFAII_00315	862
FECAFAII_00317	127
FECAFAII_00318	0
FECAFAII_00321	1848
FECAFAII_00322	2235
FECAFAII_00324	10
FECAFAII_00326	34
FECAFAII_00332	1080
FECAFAII_00335	2777
FECAFAII_00348	2774
FECAFAII_00349	18
FECAFAII_00351	0
FECAFAII_00352	18504
FECAFAII_00354	28885
FECAFAII_00355	7616
FECAFAII_00362	44
FECAFAII_00363	35
FECAFAII_00364	2797
FECAFAII_00365	1742
FECAFAII_00366	3244
FECAFAII_00368	6845
FECAFAII_00377	467
FECAFAII_00378	1331
FECAFAII_00379	1033
FECAFAII_00381	50
FECAFAII_00382	1
FECAFAII_00387	5287
FECAFAII_00391	157
FECAFAII_00398	1315
FECAFAII_00399	5268
FECAFAII_00403	192
FECAFAII_00405	60
FECAFAII_00406	25923
FECAFAII_00417	713
FECAFAII_00418	1203
FECAFAII_00419	2269
FECAFAII_00420	1139
FECAFAII_00426	225
FECAFAII_00427	2323
FECAFAII_00431	0
FECAFAII_00432	68
FECAFAII_00433	26
FECAFAII_00434	6
FECAFAII_00436	10280
FECAFAII_00437	6
FECAFAII_00438	41
FECAFAII_00439	68
FECAFAII_00440	13
FECAFAII_00445	4269
FECAFAII_00452	6362
FECAFAII_00456	0
FECAFAII_00460	74950
FECAFAII_00461	5548
FECAFAII_00463	9700
FECAFAII_00464	1
FECAFAII_00465	34
FECAFAII_00466	3163
FECAFAII_00467	1510
FECAFAII_00468	5
FECAFAII_00469	141
FECAFAII_00471	1541
FECAFAII_00515	14175
FECAFAII_00516	20877
FECAFAII_00532	127
FECAFAII_00533	17
FECAFAII_00534	139
FECAFAII_00535	98
FECAFAII_00536	856
FECAFAII_00537	730
FECAFAII_00538	263
FECAFAII_00539	6
FECAFAII_00540	309
FECAFAII_00541	948
FECAFAII_00544	6044
FECAFAII_00546	5388
FECAFAII_00557	2129
FECAFAII_00563	9075
FECAFAII_00564	44
FECAFAII_00570	1415
FECAFAII_00572	7393
FECAFAII_00596	14267
FECAFAII_00598	779
FECAFAII_00599	877
FECAFAII_00601	4366
FECAFAII_00602	5082
FECAFAII_00606	828
FECAFAII_00610	26
FECAFAII_00615	8
FECAFAII_00628	0
FECAFAII_00632	32
FECAFAII_00633	494
FECAFAII_00634	15
FECAFAII_00636	131
FECAFAII_00641	604
FECAFAII_00644	146
FECAFAII_00646	165
FECAFAII_00647	0
FECAFAII_00649	62
FECAFAII_00650	11
FECAFAII_00651	14
FECAFAII_00652	58
FECAFAII_00653	46
FECAFAII_00655	150
FECAFAII_00658	111
FECAFAII_00659	76
FECAFAII_00661	738
FECAFAII_00662	18
FECAFAII_00664	36
FECAFAII_00665	37
FECAFAII_00666	0
FECAFAII_00667	28
FECAFAII_00669	2
FECAFAII_00670	14
FECAFAII_00671	20
FECAFAII_00674	856
FECAFAII_00676	81
FECAFAII_00679	16
FECAFAII_00680	18
FECAFAII_00681	25
FECAFAII_00682	147
FECAFAII_00683	0
FECAFAII_00685	457
FECAFAII_00689	109
FECAFAII_00693	1861
FECAFAII_00694	243
FECAFAII_00697	273
FECAFAII_00699	2563
FECAFAII_00702	44
FECAFAII_00706	131
FECAFAII_00707	3790
FECAFAII_00708	11028
FECAFAII_00709	197
FECAFAII_00713	99
FECAFAII_00714	3450
FECAFAII_00717	1791
FECAFAII_00718	2706
FECAFAII_00728	3734
FECAFAII_00729	2456
FECAFAII_00731	12653
FECAFAII_00732	2914
FECAFAII_00734	2530
FECAFAII_00736	7543
FECAFAII_00751	14049
FECAFAII_00752	1241
FECAFAII_00753	825
FECAFAII_00754	2669
FECAFAII_00755	1221
FECAFAII_00768	2361
FECAFAII_00769	512431
FECAFAII_00771	302
FECAFAII_00772	3068
FECAFAII_00787	0
FECAFAII_00818	0
FECAFAII_00822	2118
FECAFAII_00823	3638
FECAFAII_00825	4216
FECAFAII_00827	79325
FECAFAII_00830	3320
FECAFAII_00831	3940
FECAFAII_00832	2147
FECAFAII_00833	70
FECAFAII_00834	1923
FECAFAII_00836	240
FECAFAII_00837	475
FECAFAII_00841	31
FECAFAII_00844	447
FECAFAII_00849	168
FECAFAII_00850	53
FECAFAII_00852	468
FECAFAII_00853	904
