DNPH1	12129
FECAFAII_00001	0
FECAFAII_00008	0
FECAFAII_00009	0
FECAFAII_00012	68
FECAFAII_00014	1982
FECAFAII_00017	2934
FECAFAII_00018	1711
FECAFAII_00019	13569
FECAFAII_00022	295
FECAFAII_00027	4
FECAFAII_00029	2889
FECAFAII_00030	1154
FECAFAII_00032	150
FECAFAII_00033	800
FECAFAII_00034	136
FECAFAII_00035	9
FECAFAII_00036	23
FECAFAII_00037	175
FECAFAII_00038	2393
FECAFAII_00039	248
FECAFAII_00041	248
FECAFAII_00043	185
FECAFAII_00044	496
FECAFAII_00045	0
FECAFAII_00046	0
FECAFAII_00048	4506
FECAFAII_00049	4449
FECAFAII_00050	136
FECAFAII_00051	49
FECAFAII_00052	159
FECAFAII_00053	15
FECAFAII_00054	650
FECAFAII_00055	965
FECAFAII_00056	303
FECAFAII_00057	837
FECAFAII_00063	4139
FECAFAII_00071	67
FECAFAII_00072	2580
FECAFAII_00076	2720
FECAFAII_00077	1785
FECAFAII_00083	605
FECAFAII_00084	4100
FECAFAII_00087	4050
FECAFAII_00092	1624
FECAFAII_00094	5082
FECAFAII_00095	9676
FECAFAII_00100	2
FECAFAII_00101	57
FECAFAII_00102	24
FECAFAII_00103	143
FECAFAII_00104	14
FECAFAII_00106	80
FECAFAII_00111	116
FECAFAII_00112	39
FECAFAII_00114	1721
FECAFAII_00115	40
FECAFAII_00116	117
FECAFAII_00117	473
FECAFAII_00122	190
FECAFAII_00125	1506
FECAFAII_00128	937
FECAFAII_00129	19091
FECAFAII_00131	3967
FECAFAII_00136	4262
FECAFAII_00137	478
FECAFAII_00144	1106
FECAFAII_00145	443
FECAFAII_00146	45
FECAFAII_00147	1
FECAFAII_00169	2498
FECAFAII_00170	7652
FECAFAII_00171	1077
FECAFAII_00173	812
FECAFAII_00174	2028
FECAFAII_00179	2100
FECAFAII_00180	385
FECAFAII_00186	17351
FECAFAII_00190	2482
FECAFAII_00191	2508
FECAFAII_00192	2522
FECAFAII_00193	4336
FECAFAII_00194	1296
FECAFAII_00195	959
FECAFAII_00201	360
FECAFAII_00204	69
FECAFAII_00205	178
FECAFAII_00206	5960
FECAFAII_00208	1617
FECAFAII_00209	887
FECAFAII_00212	836
FECAFAII_00213	56
FECAFAII_00214	5018
FECAFAII_00226	3085
FECAFAII_00229	4
FECAFAII_00231	251
FECAFAII_00233	836
FECAFAII_00237	1897
FECAFAII_00238	2278
FECAFAII_00240	437
FECAFAII_00241	985
FECAFAII_00246	105
FECAFAII_00252	583
FECAFAII_00255	1095
FECAFAII_00256	1271
FECAFAII_00259	3117
FECAFAII_00260	204
FECAFAII_00261	148
FECAFAII_00262	3106
FECAFAII_00265	0
FECAFAII_00269	706
FECAFAII_00271	831
FECAFAII_00272	427
FECAFAII_00273	445
FECAFAII_00274	16
FECAFAII_00275	27
FECAFAII_00277	355
FECAFAII_00278	215
FECAFAII_00283	918
FECAFAII_00284	332
FECAFAII_00285	582
FECAFAII_00286	4471
FECAFAII_00288	266
FECAFAII_00289	97
FECAFAII_00290	191
FECAFAII_00291	3237
FECAFAII_00292	3300
FECAFAII_00293	297
FECAFAII_00294	45
FECAFAII_00295	0
FECAFAII_00296	7
FECAFAII_00297	15
FECAFAII_00298	0
FECAFAII_00299	0
FECAFAII_00300	0
FECAFAII_00301	0
FECAFAII_00305	278
FECAFAII_00306	2882
FECAFAII_00307	10
FECAFAII_00308	0
FECAFAII_00312	5248
FECAFAII_00315	629
FECAFAII_00317	32
FECAFAII_00318	32
FECAFAII_00321	636
FECAFAII_00322	122
FECAFAII_00324	17
FECAFAII_00326	88
FECAFAII_00332	3955
FECAFAII_00335	6483
FECAFAII_00348	4200
FECAFAII_00349	9
FECAFAII_00351	2
FECAFAII_00352	27511
FECAFAII_00354	15526
FECAFAII_00355	7878
FECAFAII_00362	81
FECAFAII_00363	66
FECAFAII_00364	1625
FECAFAII_00365	1090
FECAFAII_00366	10044
FECAFAII_00368	1695
FECAFAII_00377	1194
FECAFAII_00378	2890
FECAFAII_00379	1791
FECAFAII_00381	135
FECAFAII_00382	7
FECAFAII_00387	1772
FECAFAII_00391	161
FECAFAII_00398	1679
FECAFAII_00399	3200
FECAFAII_00403	181
FECAFAII_00405	25
FECAFAII_00406	11571
FECAFAII_00417	1468
FECAFAII_00418	2908
FECAFAII_00419	4129
FECAFAII_00420	3423
FECAFAII_00426	334
FECAFAII_00427	3578
FECAFAII_00431	7
FECAFAII_00432	122
FECAFAII_00433	87
FECAFAII_00434	12
FECAFAII_00436	5970
FECAFAII_00437	19
FECAFAII_00438	180
FECAFAII_00439	126
FECAFAII_00440	50
FECAFAII_00445	1157
FECAFAII_00452	3828
FECAFAII_00456	5
FECAFAII_00460	82225
FECAFAII_00461	5705
FECAFAII_00463	8049
FECAFAII_00464	5
FECAFAII_00465	159
FECAFAII_00466	101
FECAFAII_00467	130
FECAFAII_00468	8
FECAFAII_00469	152
FECAFAII_00471	2363
FECAFAII_00515	14592
FECAFAII_00516	20169
FECAFAII_00532	210
FECAFAII_00533	44
FECAFAII_00534	267
FECAFAII_00535	118
FECAFAII_00536	2220
FECAFAII_00537	2512
FECAFAII_00538	624
FECAFAII_00539	34
FECAFAII_00540	1417
FECAFAII_00541	1393
FECAFAII_00544	4476
FECAFAII_00546	10469
FECAFAII_00557	2787
FECAFAII_00563	12293
FECAFAII_00564	176
FECAFAII_00570	2083
FECAFAII_00572	13954
FECAFAII_00596	14622
FECAFAII_00598	1741
FECAFAII_00599	1529
FECAFAII_00601	18302
FECAFAII_00602	3290
FECAFAII_00606	917
FECAFAII_00610	64
FECAFAII_00615	20
FECAFAII_00628	0
FECAFAII_00632	21
FECAFAII_00633	445
FECAFAII_00634	18
FECAFAII_00636	85
FECAFAII_00641	489
FECAFAII_00644	171
FECAFAII_00646	84
FECAFAII_00647	6
FECAFAII_00649	131
FECAFAII_00650	7
FECAFAII_00651	16
FECAFAII_00652	15
FECAFAII_00653	14
FECAFAII_00655	248
FECAFAII_00658	438
FECAFAII_00659	271
FECAFAII_00661	1880
FECAFAII_00662	34
FECAFAII_00664	67
FECAFAII_00665	41
FECAFAII_00666	0
FECAFAII_00667	44
FECAFAII_00669	5
FECAFAII_00670	24
FECAFAII_00671	0
FECAFAII_00674	370
FECAFAII_00676	105
FECAFAII_00679	8
FECAFAII_00680	13
FECAFAII_00681	13
FECAFAII_00682	171
FECAFAII_00683	3
FECAFAII_00685	181
FECAFAII_00689	39
FECAFAII_00693	1673
FECAFAII_00694	1140
FECAFAII_00697	130
FECAFAII_00699	365
FECAFAII_00702	19
FECAFAII_00706	129
FECAFAII_00707	817
FECAFAII_00708	33157
FECAFAII_00709	1414
FECAFAII_00713	655
FECAFAII_00714	1711
FECAFAII_00717	812
FECAFAII_00718	4449
FECAFAII_00728	9955
FECAFAII_00729	5901
FECAFAII_00731	6262
FECAFAII_00732	2094
FECAFAII_00734	3334
FECAFAII_00736	10126
FECAFAII_00751	6030
FECAFAII_00752	1571
FECAFAII_00753	954
FECAFAII_00754	3939
FECAFAII_00755	1754
FECAFAII_00768	2198
FECAFAII_00769	139198
FECAFAII_00771	737
FECAFAII_00772	3808
FECAFAII_00787	0
FECAFAII_00818	0
FECAFAII_00822	10277
FECAFAII_00823	12988
FECAFAII_00825	9442
FECAFAII_00827	15515
FECAFAII_00830	62901
FECAFAII_00831	93179
FECAFAII_00832	2872
FECAFAII_00833	199
FECAFAII_00834	2316
FECAFAII_00836	1488
FECAFAII_00837	532
